Image Name,Label,Probability,"Top-Left (x, y)","Bottom-Right (x, y)"
00b8118b65360ac8.jpg,tie,0.98,"(np.float32(561.11), np.float32(208.36346))","(np.float32(579.1866), np.float32(287.55103))"
00b8118b65360ac8.jpg,person,0.97,"(np.float32(373.4884), np.float32(142.25974))","(np.float32(468.44272), np.float32(526.3975))"
00b8118b65360ac8.jpg,tie,0.96,"(np.float32(262.07507), np.float32(198.93033))","(np.float32(276.8322), np.float32(275.94196))"
00b8118b65360ac8.jpg,person,0.95,"(np.float32(462.89664), np.float32(138.51335))","(np.float32(548.8523), np.float32(514.12665))"
00b8118b65360ac8.jpg,tie,0.95,"(np.float32(679.6504), np.float32(243.06229))","(np.float32(693.19415), np.float32(269.3878))"
00b8118b65360ac8.jpg,person,0.92,"(np.float32(436.84448), np.float32(172.562))","(np.float32(491.9445), np.float32(490.9503))"
00b8118b65360ac8.jpg,tie,0.89,"(np.float32(404.5825), np.float32(199.27118))","(np.float32(420.84024), np.float32(240.32835))"
00b8118b65360ac8.jpg,tie,0.86,"(np.float32(142.20021), np.float32(206.60709))","(np.float32(157.14836), np.float32(256.27722))"
00b8118b65360ac8.jpg,person,0.85,"(np.float32(373.15884), np.float32(150.98921))","(np.float32(401.40646), np.float32(192.43146))"
00b8118b65360ac8.jpg,person,0.66,"(np.float32(189.53839), np.float32(188.61984))","(np.float32(222.50842), np.float32(213.59148))"
00b8118b65360ac8.jpg,person,0.61,"(np.float32(446.71783), np.float32(173.76547))","(np.float32(490.31625), np.float32(237.01198))"
00b8118b65360ac8.jpg,person,0.58,"(np.float32(370.0277), np.float32(137.11003))","(np.float32(444.97128), np.float32(246.36089))"
00b8118b65360ac8.jpg,tie,0.58,"(np.float32(729.29425), np.float32(202.76695))","(np.float32(742.6769), np.float32(234.58014))"
00b8118b65360ac8.jpg,tie,0.43,"(np.float32(677.52637), np.float32(241.64769))","(np.float32(696.0786), np.float32(260.1732))"
00b8118b65360ac8.jpg,oven,0.4,"(np.float32(806.69824), np.float32(411.15848))","(np.float32(862.2626), np.float32(539.2227))"
00b8118b65360ac8.jpg,tie,0.37,"(np.float32(257.795), np.float32(199.87668))","(np.float32(271.6056), np.float32(276.39264))"
00b8118b65360ac8.jpg,person,0.35,"(np.float32(445.52097), np.float32(179.54976))","(np.float32(490.5421), np.float32(325.56137))"
00b8118b65360ac8.jpg,person,0.3,"(np.float32(368.56546), np.float32(151.26825))","(np.float32(409.14886), np.float32(211.16272))"
00b8118b65360ac8.jpg,tie,0.29,"(np.float32(142.88837), np.float32(208.35492))","(np.float32(163.30423), np.float32(273.0151))"
00b8118b65360ac8.jpg,tie,0.26,"(np.float32(254.9576), np.float32(201.32344))","(np.float32(266.11636), np.float32(277.57285))"
00b8118b65360ac8.jpg,tie,0.22,"(np.float32(409.21387), np.float32(198.99701))","(np.float32(421.5245), np.float32(226.29208))"
00b8118b65360ac8.jpg,bench,0.2,"(np.float32(0.0), np.float32(413.45078))","(np.float32(88.49308), np.float32(538.73566))"
00b8118b65360ac8.jpg,tie,0.18,"(np.float32(513.4722), np.float32(190.76654))","(np.float32(522.98224), np.float32(208.97298))"
00b8118b65360ac8.jpg,person,0.17,"(np.float32(472.54346), np.float32(136.13376))","(np.float32(552.0813), np.float32(348.50125))"
00b8118b65360ac8.jpg,person,0.16,"(np.float32(710.4351), np.float32(131.7253))","(np.float32(802.52026), np.float32(360.29288))"
00b8118b65360ac8.jpg,tie,0.16,"(np.float32(405.35678), np.float32(202.41667))","(np.float32(415.80518), np.float32(230.02422))"
00b8118b65360ac8.jpg,tie,0.16,"(np.float32(406.27356), np.float32(198.41464))","(np.float32(428.9744), np.float32(251.18951))"
00b8118b65360ac8.jpg,person,0.14,"(np.float32(367.85126), np.float32(138.71921))","(np.float32(462.27893), np.float32(350.02875))"
00b8118b65360ac8.jpg,person,0.13,"(np.float32(489.5662), np.float32(135.44254))","(np.float32(600.7008), np.float32(458.96533))"
00b8118b65360ac8.jpg,tie,0.13,"(np.float32(149.62566), np.float32(207.90094))","(np.float32(159.5247), np.float32(250.30507))"
00b8118b65360ac8.jpg,person,0.12,"(np.float32(579.8449), np.float32(150.94606))","(np.float32(668.2047), np.float32(594.8087))"
00b8118b65360ac8.jpg,person,0.12,"(np.float32(505.74728), np.float32(132.20152))","(np.float32(552.0156), np.float32(215.49303))"
00b8118b65360ac8.jpg,tie,0.1,"(np.float32(412.17374), np.float32(221.24683))","(np.float32(432.07486), np.float32(253.02463))"
00b8118b65360ac8.jpg,person,0.1,"(np.float32(742.8547), np.float32(227.91493))","(np.float32(798.15295), np.float32(553.0299))"
00b9d7b601da4d99.jpg,person,1.0,"(np.float32(244.87083), np.float32(329.49023))","(np.float32(488.26047), np.float32(673.45215))"
00b9d7b601da4d99.jpg,person,1.0,"(np.float32(8.451492), np.float32(305.24765))","(np.float32(222.89352), np.float32(675.7741))"
00b9d7b601da4d99.jpg,person,1.0,"(np.float32(573.2424), np.float32(249.94786))","(np.float32(735.06335), np.float32(558.68756))"
00b9d7b601da4d99.jpg,person,1.0,"(np.float32(410.42648), np.float32(283.8057))","(np.float32(518.8074), np.float32(552.1222))"
00b9d7b601da4d99.jpg,cup,0.99,"(np.float32(615.9182), np.float32(511.94495))","(np.float32(647.8171), np.float32(573.6461))"
00b9d7b601da4d99.jpg,cup,0.95,"(np.float32(505.22574), np.float32(515.51556))","(np.float32(536.69086), np.float32(561.87866))"
00b9d7b601da4d99.jpg,dining table,0.94,"(np.float32(459.77878), np.float32(548.77814))","(np.float32(767.9046), np.float32(678.9306))"
00b9d7b601da4d99.jpg,cup,0.91,"(np.float32(573.6756), np.float32(515.3649))","(np.float32(610.3294), np.float32(571.4905))"
00b9d7b601da4d99.jpg,cup,0.87,"(np.float32(541.4874), np.float32(524.63934))","(np.float32(574.63416), np.float32(564.6549))"
00b9d7b601da4d99.jpg,book,0.86,"(np.float32(778.8196), np.float32(481.08807))","(np.float32(973.4053), np.float32(644.109))"
00b9d7b601da4d99.jpg,person,0.82,"(np.float32(1.1883587), np.float32(317.2855))","(np.float32(49.53735), np.float32(597.3767))"
00b9d7b601da4d99.jpg,person,0.79,"(np.float32(904.54047), np.float32(316.64243))","(np.float32(942.574), np.float32(375.84894))"
00b9d7b601da4d99.jpg,person,0.77,"(np.float32(1.290975), np.float32(306.33047))","(np.float32(46.594715), np.float32(436.76993))"
00b9d7b601da4d99.jpg,person,0.74,"(np.float32(876.71875), np.float32(315.4324))","(np.float32(907.8278), np.float32(366.05847))"
00b9d7b601da4d99.jpg,person,0.71,"(np.float32(839.8124), np.float32(311.62607))","(np.float32(875.64667), np.float32(366.6387))"
00b9d7b601da4d99.jpg,person,0.68,"(np.float32(802.00195), np.float32(320.69873))","(np.float32(838.73987), np.float32(371.23724))"
00b9d7b601da4d99.jpg,cup,0.62,"(np.float32(466.8227), np.float32(530.7385))","(np.float32(492.1955), np.float32(556.63055))"
00b9d7b601da4d99.jpg,cup,0.57,"(np.float32(568.9893), np.float32(524.6897))","(np.float32(598.2293), np.float32(568.5904))"
00b9d7b601da4d99.jpg,person,0.54,"(np.float32(905.1845), np.float32(282.22195))","(np.float32(929.68243), np.float32(329.68362))"
00b9d7b601da4d99.jpg,person,0.54,"(np.float32(926.4516), np.float32(291.33313))","(np.float32(956.2141), np.float32(368.6128))"
00b9d7b601da4d99.jpg,person,0.4,"(np.float32(818.2832), np.float32(280.1504))","(np.float32(845.45245), np.float32(322.00375))"
00b9d7b601da4d99.jpg,person,0.4,"(np.float32(922.1793), np.float32(263.17862))","(np.float32(950.1004), np.float32(305.3607))"
00b9d7b601da4d99.jpg,person,0.37,"(np.float32(855.3191), np.float32(343.44284))","(np.float32(885.33167), np.float32(368.70276))"
00b9d7b601da4d99.jpg,cup,0.37,"(np.float32(538.8442), np.float32(500.65723))","(np.float32(580.3603), np.float32(561.2533))"
00b9d7b601da4d99.jpg,cell phone,0.36,"(np.float32(644.80524), np.float32(323.5754))","(np.float32(664.5607), np.float32(338.4457))"
00b9d7b601da4d99.jpg,tie,0.36,"(np.float32(643.7598), np.float32(321.86887))","(np.float32(667.4324), np.float32(410.29285))"
00b9d7b601da4d99.jpg,person,0.36,"(np.float32(939.1433), np.float32(288.1064))","(np.float32(966.32587), np.float32(374.2062))"
00b9d7b601da4d99.jpg,dining table,0.32,"(np.float32(563.58417), np.float32(436.27386))","(np.float32(600.7702), np.float32(469.0254))"
00b9d7b601da4d99.jpg,person,0.3,"(np.float32(824.64435), np.float32(313.22263))","(np.float32(844.1904), np.float32(360.7293))"
00b9d7b601da4d99.jpg,dining table,0.29,"(np.float32(442.1934), np.float32(502.91574))","(np.float32(777.70807), np.float32(613.9231))"
00b9d7b601da4d99.jpg,person,0.29,"(np.float32(864.5227), np.float32(300.6742))","(np.float32(878.3881), np.float32(328.29974))"
00b9d7b601da4d99.jpg,dining table,0.28,"(np.float32(407.4308), np.float32(481.4441))","(np.float32(895.8444), np.float32(677.24603))"
00b9d7b601da4d99.jpg,chair,0.28,"(np.float32(538.9149), np.float32(500.97815))","(np.float32(581.92566), np.float32(532.9413))"
00b9d7b601da4d99.jpg,person,0.27,"(np.float32(891.5902), np.float32(277.6505))","(np.float32(910.83167), np.float32(326.46335))"
00b9d7b601da4d99.jpg,person,0.27,"(np.float32(877.37604), np.float32(275.49124))","(np.float32(901.02924), np.float32(322.2117))"
00b9d7b601da4d99.jpg,tie,0.26,"(np.float32(652.4153), np.float32(324.25644))","(np.float32(682.1381), np.float32(466.91687))"
00b9d7b601da4d99.jpg,person,0.25,"(np.float32(921.954), np.float32(272.87653))","(np.float32(952.7579), np.float32(347.2766))"
00b9d7b601da4d99.jpg,person,0.24,"(np.float32(895.9779), np.float32(277.53424))","(np.float32(910.53516), np.float32(301.99002))"
00b9d7b601da4d99.jpg,cup,0.23,"(np.float32(532.3437), np.float32(528.4865))","(np.float32(543.6093), np.float32(553.3069))"
00b9d7b601da4d99.jpg,dining table,0.23,"(np.float32(460.71976), np.float32(546.9675))","(np.float32(757.2743), np.float32(599.35394))"
00b9d7b601da4d99.jpg,person,0.22,"(np.float32(904.10406), np.float32(332.3577))","(np.float32(932.9413), np.float32(367.47614))"
00b9d7b601da4d99.jpg,person,0.22,"(np.float32(863.68585), np.float32(271.5549))","(np.float32(877.3285), np.float32(300.65833))"
00b9d7b601da4d99.jpg,cup,0.21,"(np.float32(576.9383), np.float32(514.7934))","(np.float32(605.9327), np.float32(544.9387))"
00b9d7b601da4d99.jpg,chair,0.21,"(np.float32(560.8146), np.float32(437.3985))","(np.float32(601.836), np.float32(513.78735))"
00b9d7b601da4d99.jpg,bowl,0.19,"(np.float32(471.95187), np.float32(557.53204))","(np.float32(494.16418), np.float32(567.2414))"
00b9d7b601da4d99.jpg,dining table,0.18,"(np.float32(138.77963), np.float32(527.52924))","(np.float32(794.58984), np.float32(673.2832))"
00b9d7b601da4d99.jpg,person,0.17,"(np.float32(904.2453), np.float32(287.971))","(np.float32(937.6481), np.float32(347.4287))"
00b9d7b601da4d99.jpg,tie,0.15,"(np.float32(641.362), np.float32(313.00793))","(np.float32(668.9026), np.float32(472.49097))"
00b9d7b601da4d99.jpg,person,0.15,"(np.float32(810.8849), np.float32(273.53955))","(np.float32(832.0106), np.float32(321.3151))"
00b9d7b601da4d99.jpg,bowl,0.14,"(np.float32(466.59955), np.float32(531.27826))","(np.float32(493.3204), np.float32(558.75037))"
00b9d7b601da4d99.jpg,bowl,0.14,"(np.float32(471.05304), np.float32(554.87915))","(np.float32(496.82986), np.float32(572.31055))"
00b9d7b601da4d99.jpg,knife,0.14,"(np.float32(653.7487), np.float32(561.57))","(np.float32(703.6809), np.float32(572.3564))"
00b9d7b601da4d99.jpg,person,0.14,"(np.float32(806.71185), np.float32(278.93088))","(np.float32(822.3367), np.float32(321.05447))"
00b9d7b601da4d99.jpg,person,0.13,"(np.float32(911.3577), np.float32(296.4147))","(np.float32(947.89496), np.float32(355.7218))"
00b9d7b601da4d99.jpg,book,0.12,"(np.float32(770.61975), np.float32(630.21533))","(np.float32(974.1094), np.float32(672.3804))"
00b9d7b601da4d99.jpg,cup,0.12,"(np.float32(659.6892), np.float32(408.30896))","(np.float32(685.0587), np.float32(450.4132))"
00b9d7b601da4d99.jpg,book,0.11,"(np.float32(784.117), np.float32(235.32762))","(np.float32(968.39655), np.float32(453.27115))"
00b9d7b601da4d99.jpg,handbag,0.11,"(np.float32(0.04994536), np.float32(563.1516))","(np.float32(53.201324), np.float32(682.0))"
00b9d7b601da4d99.jpg,book,0.11,"(np.float32(784.36334), np.float32(254.49922))","(np.float32(970.0142), np.float32(648.0788))"
00b9d7b601da4d99.jpg,remote,0.11,"(np.float32(174.20312), np.float32(627.85626))","(np.float32(217.39471), np.float32(678.89325))"
00bc9b1755666e9f.jpg,dining table,0.86,"(np.float32(0.0), np.float32(30.477217))","(np.float32(768.0), np.float32(747.86884))"
00bc9b1755666e9f.jpg,bowl,0.82,"(np.float32(23.797295), np.float32(76.49288))","(np.float32(737.0206), np.float32(740.68945))"
00bc9b1755666e9f.jpg,spoon,0.26,"(np.float32(261.4176), np.float32(110.990814))","(np.float32(758.08856), np.float32(178.73248))"
00bc9b1755666e9f.jpg,knife,0.21,"(np.float32(243.74258), np.float32(118.664894))","(np.float32(757.09863), np.float32(167.97104))"
00bc9b1755666e9f.jpg,broccoli,0.19,"(np.float32(496.2301), np.float32(362.30115))","(np.float32(546.43146), np.float32(399.3399))"
00bc9b1755666e9f.jpg,broccoli,0.12,"(np.float32(459.79428), np.float32(227.87398))","(np.float32(523.9372), np.float32(296.52277))"
00bc9b1755666e9f.jpg,fork,0.12,"(np.float32(259.57025), np.float32(111.72072))","(np.float32(749.9212), np.float32(179.61034))"
00bc9b1755666e9f.jpg,knife,0.11,"(np.float32(353.925), np.float32(130.92691))","(np.float32(733.4995), np.float32(177.92361))"
00bc9b1755666e9f.jpg,spoon,0.11,"(np.float32(186.19775), np.float32(52.42882))","(np.float32(735.3299), np.float32(207.34859))"
00bc9b1755666e9f.jpg,sandwich,0.1,"(np.float32(73.80896), np.float32(102.55078))","(np.float32(677.121), np.float32(668.9111))"
00bc9b1755666e9f.jpg,broccoli,0.1,"(np.float32(441.8805), np.float32(219.55591))","(np.float32(537.7535), np.float32(316.80478))"
00bda2f648284a79.jpg,person,1.0,"(np.float32(274.0508), np.float32(112.79572))","(np.float32(591.8452), np.float32(515.0971))"
00bda2f648284a79.jpg,person,0.99,"(np.float32(563.28986), np.float32(15.860391))","(np.float32(853.8185), np.float32(600.7535))"
00bda2f648284a79.jpg,person,0.99,"(np.float32(127.5051), np.float32(80.385025))","(np.float32(322.75446), np.float32(649.326))"
00bda2f648284a79.jpg,person,0.98,"(np.float32(1.0416723), np.float32(198.85828))","(np.float32(122.84671), np.float32(708.8336))"
00bda2f648284a79.jpg,person,0.98,"(np.float32(0.96819943), np.float32(159.17809))","(np.float32(99.35013), np.float32(362.65536))"
00bda2f648284a79.jpg,person,0.96,"(np.float32(750.0146), np.float32(137.93639))","(np.float32(960.0), np.float32(727.8792))"
00bda2f648284a79.jpg,person,0.92,"(np.float32(661.45447), np.float32(97.17266))","(np.float32(913.3279), np.float32(687.96594))"
00bda2f648284a79.jpg,book,0.88,"(np.float32(189.52202), np.float32(317.70038))","(np.float32(297.6477), np.float32(364.99683))"
00bda2f648284a79.jpg,book,0.77,"(np.float32(70.80477), np.float32(570.34595))","(np.float32(591.83014), np.float32(767.3913))"
00bda2f648284a79.jpg,person,0.73,"(np.float32(625.2124), np.float32(227.79932))","(np.float32(840.8914), np.float32(622.7303))"
00bda2f648284a79.jpg,sink,0.62,"(np.float32(902.01), np.float32(540.9808))","(np.float32(959.2552), np.float32(635.6507))"
00bda2f648284a79.jpg,dining table,0.59,"(np.float32(0.0), np.float32(491.83334))","(np.float32(876.3849), np.float32(754.6801))"
00bda2f648284a79.jpg,fork,0.58,"(np.float32(92.414635), np.float32(751.57513))","(np.float32(169.22237), np.float32(767.4977))"
00bda2f648284a79.jpg,fork,0.58,"(np.float32(92.572945), np.float32(728.491))","(np.float32(168.18527), np.float32(765.51385))"
00bda2f648284a79.jpg,sports ball,0.39,"(np.float32(657.4251), np.float32(294.82892))","(np.float32(721.53986), np.float32(401.6324))"
00bda2f648284a79.jpg,baseball glove,0.34,"(np.float32(650.86725), np.float32(293.36237))","(np.float32(725.4194), np.float32(408.12814))"
00bda2f648284a79.jpg,person,0.33,"(np.float32(311.63892), np.float32(97.93678))","(np.float32(388.75574), np.float32(220.77032))"
00bda2f648284a79.jpg,person,0.29,"(np.float32(1.608911), np.float32(358.29514))","(np.float32(91.944954), np.float32(687.69257))"
00bda2f648284a79.jpg,person,0.22,"(np.float32(201.88458), np.float32(321.70844))","(np.float32(307.42764), np.float32(608.16016))"
00bda2f648284a79.jpg,sink,0.21,"(np.float32(903.1447), np.float32(544.4234))","(np.float32(958.531), np.float32(732.0555))"
00bda2f648284a79.jpg,book,0.19,"(np.float32(256.59186), np.float32(677.6115))","(np.float32(583.26666), np.float32(768.0))"
00bda2f648284a79.jpg,fork,0.18,"(np.float32(93.37255), np.float32(757.88))","(np.float32(160.27997), np.float32(766.8037))"
00bda2f648284a79.jpg,tie,0.16,"(np.float32(664.09686), np.float32(257.0122))","(np.float32(843.36066), np.float32(582.7013))"
00bda2f648284a79.jpg,person,0.16,"(np.float32(6.644209), np.float32(312.51633))","(np.float32(188.56024), np.float32(649.11066))"
00bda2f648284a79.jpg,person,0.16,"(np.float32(837.92267), np.float32(235.9442))","(np.float32(959.46027), np.float32(753.826))"
00bda2f648284a79.jpg,person,0.15,"(np.float32(330.1774), np.float32(98.13856))","(np.float32(389.56818), np.float32(156.3644))"
00bda2f648284a79.jpg,person,0.12,"(np.float32(85.926994), np.float32(275.1225))","(np.float32(288.6063), np.float32(614.3721))"
00bda2f648284a79.jpg,knife,0.1,"(np.float32(546.11084), np.float32(587.46014))","(np.float32(858.67346), np.float32(665.96185))"
00bda2f648284a79.jpg,person,0.1,"(np.float32(293.1445), np.float32(100.0789))","(np.float32(392.71924), np.float32(301.7378))"
00be4d7443e26e72.jpg,person,1.0,"(np.float32(34.489826), np.float32(40.373997))","(np.float32(567.96344), np.float32(662.79834))"
00be4d7443e26e72.jpg,person,1.0,"(np.float32(444.2822), np.float32(95.52761))","(np.float32(984.428), np.float32(643.9538))"
00be4d7443e26e72.jpg,tie,0.96,"(np.float32(743.3523), np.float32(373.0205))","(np.float32(796.94586), np.float32(497.9187))"
00be4d7443e26e72.jpg,cup,0.87,"(np.float32(652.45087), np.float32(544.76953))","(np.float32(756.17664), np.float32(619.394))"
00be4d7443e26e72.jpg,tie,0.86,"(np.float32(743.10785), np.float32(378.60287))","(np.float32(869.02704), np.float32(610.22107))"
00be4d7443e26e72.jpg,tie,0.67,"(np.float32(327.64856), np.float32(363.85266))","(np.float32(392.86694), np.float32(569.8317))"
00be4d7443e26e72.jpg,tie,0.65,"(np.float32(685.9175), np.float32(377.8885))","(np.float32(930.4178), np.float32(622.654))"
00be4d7443e26e72.jpg,dining table,0.47,"(np.float32(138.39706), np.float32(603.0023))","(np.float32(1024.0), np.float32(668.7601))"
00be4d7443e26e72.jpg,cup,0.44,"(np.float32(146.86655), np.float32(624.5885))","(np.float32(328.49847), np.float32(681.2503))"
